Date,Price,Quantity Sold,exterior,rarity
Feb 13 2022 10: +0,0.495,99,Field-Tested,Industrial Grade
Feb 13 2022 11: +0,0.487,126,Field-Tested,Industrial Grade
Feb 13 2022 12: +0,0.489,87,Field-Tested,Industrial Grade
Feb 13 2022 13: +0,0.489,160,Field-Tested,Industrial Grade
Feb 13 2022 14: +0,0.498,161,Field-Tested,Industrial Grade
Feb 13 2022 15: +0,0.51,227,Field-Tested,Industrial Grade
Feb 13 2022 16: +0,0.49,146,Field-Tested,Industrial Grade
Feb 13 2022 17: +0,0.48,159,Field-Tested,Industrial Grade
Feb 13 2022 18: +0,0.49,149,Field-Tested,Industrial Grade
Feb 13 2022 19: +0,0.489,109,Field-Tested,Industrial Grade
Feb 13 2022 20: +0,0.498,156,Field-Tested,Industrial Grade
Feb 13 2022 21: +0,0.53,341,Field-Tested,Industrial Grade
Feb 13 2022 22: +0,0.498,96,Field-Tested,Industrial Grade
Feb 13 2022 23: +0,0.49,89,Field-Tested,Industrial Grade
Feb 14 2022 00: +0,0.524,149,Field-Tested,Industrial Grade
Feb 14 2022 01: +0,0.517,54,Field-Tested,Industrial Grade
Feb 14 2022 02: +0,0.52,83,Field-Tested,Industrial Grade
Feb 14 2022 03: +0,0.53,37,Field-Tested,Industrial Grade
Feb 14 2022 04: +0,0.528,67,Field-Tested,Industrial Grade
Feb 14 2022 05: +0,0.528,62,Field-Tested,Industrial Grade
Feb 14 2022 06: +0,0.528,38,Field-Tested,Industrial Grade
Feb 14 2022 07: +0,0.53,128,Field-Tested,Industrial Grade
Feb 14 2022 08: +0,0.53,84,Field-Tested,Industrial Grade
Feb 14 2022 09: +0,0.539,142,Field-Tested,Industrial Grade
Feb 14 2022 10: +0,0.53,101,Field-Tested,Industrial Grade
Feb 14 2022 11: +0,0.53,131,Field-Tested,Industrial Grade
Feb 14 2022 12: +0,0.52,114,Field-Tested,Industrial Grade
Feb 14 2022 13: +0,0.53,147,Field-Tested,Industrial Grade
Feb 14 2022 14: +0,0.52,115,Field-Tested,Industrial Grade
Feb 14 2022 15: +0,0.528,181,Field-Tested,Industrial Grade
Feb 14 2022 16: +0,0.52,127,Field-Tested,Industrial Grade
Feb 14 2022 17: +0,0.51,136,Field-Tested,Industrial Grade
Feb 14 2022 18: +0,0.517,152,Field-Tested,Industrial Grade
Feb 14 2022 19: +0,0.51,150,Field-Tested,Industrial Grade
Feb 14 2022 20: +0,0.51,143,Field-Tested,Industrial Grade
Feb 14 2022 21: +0,0.516,99,Field-Tested,Industrial Grade
Feb 14 2022 22: +0,0.517,95,Field-Tested,Industrial Grade
Feb 14 2022 23: +0,0.51,79,Field-Tested,Industrial Grade
Feb 15 2022 00: +0,0.577,328,Field-Tested,Industrial Grade
Feb 15 2022 01: +0,0.52,37,Field-Tested,Industrial Grade
Feb 15 2022 02: +0,0.533,38,Field-Tested,Industrial Grade
Feb 15 2022 03: +0,0.53,42,Field-Tested,Industrial Grade
Feb 15 2022 04: +0,0.519,31,Field-Tested,Industrial Grade
Feb 15 2022 05: +0,0.519,24,Field-Tested,Industrial Grade
Feb 15 2022 06: +0,0.52,41,Field-Tested,Industrial Grade
Feb 15 2022 07: +0,0.52,45,Field-Tested,Industrial Grade
Feb 15 2022 08: +0,0.52,42,Field-Tested,Industrial Grade
Feb 15 2022 09: +0,0.522,64,Field-Tested,Industrial Grade
Feb 15 2022 10: +0,0.52,87,Field-Tested,Industrial Grade
Feb 15 2022 11: +0,0.523,74,Field-Tested,Industrial Grade
Feb 15 2022 12: +0,0.611,363,Field-Tested,Industrial Grade
Feb 15 2022 13: +0,0.546,149,Field-Tested,Industrial Grade
Feb 15 2022 14: +0,0.53,101,Field-Tested,Industrial Grade
Feb 15 2022 15: +0,0.543,207,Field-Tested,Industrial Grade
Feb 15 2022 16: +0,0.54,115,Field-Tested,Industrial Grade
Feb 15 2022 17: +0,0.54,143,Field-Tested,Industrial Grade
Feb 15 2022 18: +0,0.555,159,Field-Tested,Industrial Grade
Feb 15 2022 19: +0,0.573,117,Field-Tested,Industrial Grade
Feb 15 2022 20: +0,0.54,128,Field-Tested,Industrial Grade
Feb 15 2022 21: +0,0.55,116,Field-Tested,Industrial Grade
Feb 15 2022 22: +0,0.544,64,Field-Tested,Industrial Grade
Feb 15 2022 23: +0,0.529,67,Field-Tested,Industrial Grade
Feb 16 2022 00: +0,0.51,46,Field-Tested,Industrial Grade
Feb 16 2022 01: +0,0.52,46,Field-Tested,Industrial Grade
Feb 16 2022 02: +0,0.519,54,Field-Tested,Industrial Grade
Feb 16 2022 03: +0,0.51,31,Field-Tested,Industrial Grade
Feb 16 2022 04: +0,0.52,31,Field-Tested,Industrial Grade
Feb 16 2022 05: +0,0.539,32,Field-Tested,Industrial Grade
Feb 16 2022 06: +0,0.54,59,Field-Tested,Industrial Grade
Feb 16 2022 07: +0,0.617,100,Field-Tested,Industrial Grade
Feb 16 2022 08: +0,0.582,58,Field-Tested,Industrial Grade
Feb 16 2022 09: +0,0.585,117,Field-Tested,Industrial Grade
Feb 16 2022 10: +0,0.758,369,Field-Tested,Industrial Grade
Feb 16 2022 11: +0,0.593,123,Field-Tested,Industrial Grade
Feb 16 2022 12: +0,0.6,128,Field-Tested,Industrial Grade
Feb 16 2022 13: +0,0.574,146,Field-Tested,Industrial Grade
Feb 16 2022 14: +0,0.58,161,Field-Tested,Industrial Grade
Feb 16 2022 15: +0,0.55,96,Field-Tested,Industrial Grade
Feb 16 2022 16: +0,0.576,141,Field-Tested,Industrial Grade
Feb 16 2022 17: +0,0.572,120,Field-Tested,Industrial Grade
Feb 16 2022 18: +0,0.55,155,Field-Tested,Industrial Grade
Feb 16 2022 19: +0,0.574,138,Field-Tested,Industrial Grade
Feb 16 2022 20: +0,0.578,116,Field-Tested,Industrial Grade
Feb 16 2022 21: +0,0.565,125,Field-Tested,Industrial Grade
Feb 16 2022 22: +0,0.579,113,Field-Tested,Industrial Grade
Feb 16 2022 23: +0,0.565,79,Field-Tested,Industrial Grade
Feb 17 2022 00: +0,0.57,89,Field-Tested,Industrial Grade
Feb 17 2022 01: +0,0.55,52,Field-Tested,Industrial Grade
Feb 17 2022 02: +0,0.567,46,Field-Tested,Industrial Grade
Feb 17 2022 03: +0,0.643,117,Field-Tested,Industrial Grade
Feb 17 2022 04: +0,0.69,50,Field-Tested,Industrial Grade
Feb 17 2022 05: +0,0.581,28,Field-Tested,Industrial Grade
Feb 17 2022 06: +0,0.59,42,Field-Tested,Industrial Grade
Feb 17 2022 07: +0,0.592,46,Field-Tested,Industrial Grade
Feb 17 2022 08: +0,0.605,60,Field-Tested,Industrial Grade
Feb 17 2022 09: +0,0.614,121,Field-Tested,Industrial Grade
Feb 17 2022 10: +0,0.64,146,Field-Tested,Industrial Grade
Feb 17 2022 11: +0,0.627,118,Field-Tested,Industrial Grade
Feb 17 2022 12: +0,0.659,232,Field-Tested,Industrial Grade
Feb 17 2022 13: +0,0.613,162,Field-Tested,Industrial Grade
Feb 17 2022 14: +0,0.601,100,Field-Tested,Industrial Grade
Feb 17 2022 15: +0,0.611,166,Field-Tested,Industrial Grade
Feb 17 2022 16: +0,0.624,120,Field-Tested,Industrial Grade
Feb 17 2022 17: +0,0.624,116,Field-Tested,Industrial Grade
Feb 17 2022 18: +0,0.616,124,Field-Tested,Industrial Grade
Feb 17 2022 19: +0,0.611,130,Field-Tested,Industrial Grade
Feb 17 2022 20: +0,0.62,179,Field-Tested,Industrial Grade
Feb 17 2022 21: +0,0.681,256,Field-Tested,Industrial Grade
Feb 17 2022 22: +0,0.679,113,Field-Tested,Industrial Grade
Feb 17 2022 23: +0,0.61,70,Field-Tested,Industrial Grade
Feb 18 2022 00: +0,0.647,89,Field-Tested,Industrial Grade
Feb 18 2022 01: +0,0.65,47,Field-Tested,Industrial Grade
Feb 18 2022 02: +0,0.647,40,Field-Tested,Industrial Grade
Feb 18 2022 03: +0,0.656,27,Field-Tested,Industrial Grade
Feb 18 2022 04: +0,0.613,38,Field-Tested,Industrial Grade
Feb 18 2022 05: +0,0.62,30,Field-Tested,Industrial Grade
Feb 18 2022 06: +0,0.61,39,Field-Tested,Industrial Grade
Feb 18 2022 07: +0,0.611,41,Field-Tested,Industrial Grade
Feb 18 2022 08: +0,0.644,65,Field-Tested,Industrial Grade
Feb 18 2022 09: +0,0.611,86,Field-Tested,Industrial Grade
Feb 18 2022 10: +0,0.611,89,Field-Tested,Industrial Grade
Feb 18 2022 11: +0,0.62,75,Field-Tested,Industrial Grade
Feb 18 2022 12: +0,0.61,93,Field-Tested,Industrial Grade
Feb 18 2022 13: +0,0.63,227,Field-Tested,Industrial Grade
Feb 18 2022 14: +0,0.64,289,Field-Tested,Industrial Grade
Feb 18 2022 15: +0,0.63,161,Field-Tested,Industrial Grade
Feb 18 2022 16: +0,0.622,156,Field-Tested,Industrial Grade
Feb 18 2022 17: +0,0.63,147,Field-Tested,Industrial Grade
Feb 18 2022 18: +0,0.64,181,Field-Tested,Industrial Grade
Feb 18 2022 19: +0,0.61,135,Field-Tested,Industrial Grade
Feb 18 2022 20: +0,0.602,166,Field-Tested,Industrial Grade
Feb 18 2022 21: +0,0.613,139,Field-Tested,Industrial Grade
Feb 18 2022 22: +0,0.613,142,Field-Tested,Industrial Grade
Feb 18 2022 23: +0,0.626,105,Field-Tested,Industrial Grade
Feb 19 2022 00: +0,0.616,64,Field-Tested,Industrial Grade
Feb 19 2022 01: +0,0.601,95,Field-Tested,Industrial Grade
Feb 19 2022 02: +0,0.6,53,Field-Tested,Industrial Grade
Feb 19 2022 03: +0,0.626,35,Field-Tested,Industrial Grade
Feb 19 2022 04: +0,0.63,61,Field-Tested,Industrial Grade
Feb 19 2022 05: +0,0.64,54,Field-Tested,Industrial Grade
Feb 19 2022 06: +0,0.641,46,Field-Tested,Industrial Grade
Feb 19 2022 07: +0,0.678,210,Field-Tested,Industrial Grade
Feb 19 2022 08: +0,0.627,81,Field-Tested,Industrial Grade
Feb 19 2022 09: +0,0.666,95,Field-Tested,Industrial Grade
Feb 19 2022 10: +0,0.652,99,Field-Tested,Industrial Grade
Feb 19 2022 11: +0,0.613,103,Field-Tested,Industrial Grade
Feb 19 2022 12: +0,0.62,114,Field-Tested,Industrial Grade
Feb 19 2022 13: +0,0.62,133,Field-Tested,Industrial Grade
Feb 19 2022 14: +0,0.63,154,Field-Tested,Industrial Grade
Feb 19 2022 15: +0,0.631,162,Field-Tested,Industrial Grade
Feb 19 2022 16: +0,0.653,162,Field-Tested,Industrial Grade
Feb 19 2022 17: +0,0.652,159,Field-Tested,Industrial Grade
Feb 19 2022 18: +0,0.626,171,Field-Tested,Industrial Grade
Feb 19 2022 19: +0,0.611,172,Field-Tested,Industrial Grade
Feb 19 2022 20: +0,0.62,159,Field-Tested,Industrial Grade
Feb 19 2022 21: +0,0.613,176,Field-Tested,Industrial Grade
Feb 19 2022 22: +0,0.613,148,Field-Tested,Industrial Grade
Feb 19 2022 23: +0,0.622,122,Field-Tested,Industrial Grade
Feb 20 2022 00: +0,0.6,121,Field-Tested,Industrial Grade
Feb 20 2022 01: +0,0.609,72,Field-Tested,Industrial Grade
Feb 20 2022 02: +0,0.63,63,Field-Tested,Industrial Grade
Feb 20 2022 03: +0,0.61,73,Field-Tested,Industrial Grade
Feb 20 2022 04: +0,0.66,106,Field-Tested,Industrial Grade
Feb 20 2022 05: +0,0.613,44,Field-Tested,Industrial Grade
Feb 20 2022 06: +0,0.626,84,Field-Tested,Industrial Grade
Feb 20 2022 07: +0,0.605,53,Field-Tested,Industrial Grade
Feb 20 2022 08: +0,0.6,67,Field-Tested,Industrial Grade
Feb 20 2022 09: +0,0.613,90,Field-Tested,Industrial Grade
Feb 20 2022 10: +0,0.635,146,Field-Tested,Industrial Grade
Feb 20 2022 11: +0,0.613,105,Field-Tested,Industrial Grade
Feb 20 2022 12: +0,0.614,128,Field-Tested,Industrial Grade
Feb 20 2022 13: +0,0.613,114,Field-Tested,Industrial Grade
Feb 20 2022 14: +0,0.607,158,Field-Tested,Industrial Grade
Feb 20 2022 15: +0,0.595,171,Field-Tested,Industrial Grade
Feb 20 2022 16: +0,0.604,224,Field-Tested,Industrial Grade
Feb 20 2022 17: +0,0.589,192,Field-Tested,Industrial Grade
Feb 20 2022 18: +0,0.58,159,Field-Tested,Industrial Grade
Feb 20 2022 19: +0,0.58,196,Field-Tested,Industrial Grade
Feb 20 2022 20: +0,0.58,204,Field-Tested,Industrial Grade
Feb 20 2022 21: +0,0.587,150,Field-Tested,Industrial Grade
Feb 20 2022 22: +0,0.58,133,Field-Tested,Industrial Grade
Feb 20 2022 23: +0,0.587,130,Field-Tested,Industrial Grade
Feb 21 2022 00: +0,0.586,88,Field-Tested,Industrial Grade
Feb 21 2022 01: +0,0.59,70,Field-Tested,Industrial Grade
Feb 21 2022 02: +0,0.58,55,Field-Tested,Industrial Grade
Feb 21 2022 03: +0,0.582,46,Field-Tested,Industrial Grade
Feb 21 2022 04: +0,0.59,37,Field-Tested,Industrial Grade
Feb 21 2022 05: +0,0.627,74,Field-Tested,Industrial Grade
Feb 21 2022 06: +0,0.59,40,Field-Tested,Industrial Grade
Feb 21 2022 07: +0,0.59,33,Field-Tested,Industrial Grade
Feb 21 2022 08: +0,0.59,52,Field-Tested,Industrial Grade
Feb 21 2022 09: +0,0.601,67,Field-Tested,Industrial Grade
Feb 21 2022 10: +0,0.6,80,Field-Tested,Industrial Grade
Feb 21 2022 11: +0,0.599,82,Field-Tested,Industrial Grade
Feb 21 2022 12: +0,0.6,81,Field-Tested,Industrial Grade
Feb 21 2022 13: +0,0.59,77,Field-Tested,Industrial Grade
Feb 21 2022 14: +0,0.58,121,Field-Tested,Industrial Grade
Feb 21 2022 15: +0,0.6,147,Field-Tested,Industrial Grade
Feb 21 2022 16: +0,0.58,111,Field-Tested,Industrial Grade
Feb 21 2022 17: +0,0.584,166,Field-Tested,Industrial Grade
Feb 21 2022 18: +0,0.573,114,Field-Tested,Industrial Grade
Feb 21 2022 19: +0,0.574,162,Field-Tested,Industrial Grade
Feb 21 2022 20: +0,0.579,146,Field-Tested,Industrial Grade
Feb 21 2022 21: +0,0.574,152,Field-Tested,Industrial Grade
Feb 21 2022 22: +0,0.573,93,Field-Tested,Industrial Grade
Feb 21 2022 23: +0,0.548,86,Field-Tested,Industrial Grade
Feb 22 2022 00: +0,0.574,47,Field-Tested,Industrial Grade
Feb 22 2022 01: +0,0.598,45,Field-Tested,Industrial Grade
Feb 22 2022 02: +0,0.605,44,Field-Tested,Industrial Grade
Feb 22 2022 03: +0,0.574,36,Field-Tested,Industrial Grade
Feb 22 2022 04: +0,0.58,45,Field-Tested,Industrial Grade
Feb 22 2022 05: +0,0.58,48,Field-Tested,Industrial Grade
Feb 22 2022 06: +0,0.6,42,Field-Tested,Industrial Grade
Feb 22 2022 07: +0,0.61,59,Field-Tested,Industrial Grade
Feb 22 2022 08: +0,0.608,67,Field-Tested,Industrial Grade
Feb 22 2022 09: +0,0.61,86,Field-Tested,Industrial Grade
Feb 22 2022 10: +0,0.6,74,Field-Tested,Industrial Grade
Feb 22 2022 11: +0,0.6,89,Field-Tested,Industrial Grade
Feb 22 2022 12: +0,0.61,107,Field-Tested,Industrial Grade
Feb 22 2022 13: +0,0.6,130,Field-Tested,Industrial Grade
Feb 22 2022 14: +0,0.613,99,Field-Tested,Industrial Grade
Feb 22 2022 15: +0,0.59,174,Field-Tested,Industrial Grade
Feb 22 2022 16: +0,0.59,151,Field-Tested,Industrial Grade
Feb 22 2022 17: +0,0.587,164,Field-Tested,Industrial Grade
Feb 22 2022 18: +0,0.58,174,Field-Tested,Industrial Grade
Feb 22 2022 19: +0,0.587,125,Field-Tested,Industrial Grade
Feb 22 2022 20: +0,0.573,112,Field-Tested,Industrial Grade
Feb 22 2022 21: +0,0.57,135,Field-Tested,Industrial Grade
Feb 22 2022 22: +0,0.561,75,Field-Tested,Industrial Grade
Feb 22 2022 23: +0,0.55,66,Field-Tested,Industrial Grade
Feb 23 2022 00: +0,0.574,70,Field-Tested,Industrial Grade
Feb 23 2022 01: +0,0.567,32,Field-Tested,Industrial Grade
Feb 23 2022 02: +0,0.55,38,Field-Tested,Industrial Grade
Feb 23 2022 03: +0,0.559,32,Field-Tested,Industrial Grade
Feb 23 2022 04: +0,0.57,64,Field-Tested,Industrial Grade
Feb 23 2022 05: +0,0.573,62,Field-Tested,Industrial Grade
Feb 23 2022 06: +0,0.565,34,Field-Tested,Industrial Grade
Feb 23 2022 07: +0,0.565,27,Field-Tested,Industrial Grade
Feb 23 2022 08: +0,0.567,127,Field-Tested,Industrial Grade
Feb 23 2022 09: +0,0.567,111,Field-Tested,Industrial Grade
Feb 23 2022 10: +0,0.567,90,Field-Tested,Industrial Grade
Feb 23 2022 11: +0,0.55,72,Field-Tested,Industrial Grade
Feb 23 2022 12: +0,0.564,84,Field-Tested,Industrial Grade
Feb 23 2022 13: +0,0.564,84,Field-Tested,Industrial Grade
Feb 23 2022 14: +0,0.55,89,Field-Tested,Industrial Grade
Feb 23 2022 15: +0,0.55,104,Field-Tested,Industrial Grade
Feb 23 2022 16: +0,0.564,112,Field-Tested,Industrial Grade
Feb 23 2022 17: +0,0.55,130,Field-Tested,Industrial Grade
Feb 23 2022 18: +0,0.561,86,Field-Tested,Industrial Grade
Feb 23 2022 19: +0,0.567,144,Field-Tested,Industrial Grade
Feb 23 2022 20: +0,0.564,123,Field-Tested,Industrial Grade
Feb 23 2022 21: +0,0.567,135,Field-Tested,Industrial Grade
Feb 23 2022 22: +0,0.565,131,Field-Tested,Industrial Grade
Feb 23 2022 23: +0,0.565,130,Field-Tested,Industrial Grade
Feb 24 2022 00: +0,0.55,48,Field-Tested,Industrial Grade
Feb 24 2022 01: +0,0.568,138,Field-Tested,Industrial Grade
Feb 24 2022 02: +0,0.568,51,Field-Tested,Industrial Grade
Feb 24 2022 03: +0,0.567,31,Field-Tested,Industrial Grade
Feb 24 2022 04: +0,0.557,26,Field-Tested,Industrial Grade
Feb 24 2022 05: +0,0.566,22,Field-Tested,Industrial Grade
Feb 24 2022 06: +0,0.55,21,Field-Tested,Industrial Grade
Feb 24 2022 07: +0,0.567,65,Field-Tested,Industrial Grade
Feb 24 2022 08: +0,0.569,47,Field-Tested,Industrial Grade
Feb 24 2022 09: +0,0.57,104,Field-Tested,Industrial Grade
Feb 24 2022 10: +0,0.578,78,Field-Tested,Industrial Grade
Feb 24 2022 11: +0,0.578,98,Field-Tested,Industrial Grade
Feb 24 2022 12: +0,0.58,92,Field-Tested,Industrial Grade
Feb 24 2022 13: +0,0.58,92,Field-Tested,Industrial Grade
Feb 24 2022 14: +0,0.58,83,Field-Tested,Industrial Grade
Feb 24 2022 15: +0,0.58,100,Field-Tested,Industrial Grade
Feb 24 2022 16: +0,0.58,84,Field-Tested,Industrial Grade
Feb 24 2022 17: +0,0.57,83,Field-Tested,Industrial Grade
Feb 24 2022 18: +0,0.543,74,Field-Tested,Industrial Grade
Feb 24 2022 19: +0,0.576,100,Field-Tested,Industrial Grade
Feb 24 2022 20: +0,0.578,104,Field-Tested,Industrial Grade
Feb 24 2022 21: +0,0.55,73,Field-Tested,Industrial Grade
Feb 24 2022 22: +0,0.55,55,Field-Tested,Industrial Grade
Feb 24 2022 23: +0,0.55,67,Field-Tested,Industrial Grade
Feb 25 2022 00: +0,0.544,32,Field-Tested,Industrial Grade
Feb 25 2022 01: +0,0.55,22,Field-Tested,Industrial Grade
Feb 25 2022 02: +0,0.544,24,Field-Tested,Industrial Grade
Feb 25 2022 03: +0,0.543,20,Field-Tested,Industrial Grade
Feb 25 2022 04: +0,0.55,20,Field-Tested,Industrial Grade
Feb 25 2022 05: +0,0.55,20,Field-Tested,Industrial Grade
Feb 25 2022 06: +0,0.53,40,Field-Tested,Industrial Grade
Feb 25 2022 07: +0,0.55,21,Field-Tested,Industrial Grade
Feb 25 2022 08: +0,0.544,27,Field-Tested,Industrial Grade
Feb 25 2022 09: +0,0.55,57,Field-Tested,Industrial Grade
Feb 25 2022 10: +0,0.55,67,Field-Tested,Industrial Grade
Feb 25 2022 11: +0,0.55,65,Field-Tested,Industrial Grade
Feb 25 2022 12: +0,0.55,58,Field-Tested,Industrial Grade
Feb 25 2022 13: +0,0.55,66,Field-Tested,Industrial Grade
Feb 25 2022 14: +0,0.567,109,Field-Tested,Industrial Grade
Feb 25 2022 15: +0,0.55,80,Field-Tested,Industrial Grade
Feb 25 2022 16: +0,0.55,70,Field-Tested,Industrial Grade
Feb 25 2022 17: +0,0.55,76,Field-Tested,Industrial Grade
Feb 25 2022 18: +0,0.55,82,Field-Tested,Industrial Grade
Feb 25 2022 19: +0,0.55,101,Field-Tested,Industrial Grade
Feb 25 2022 20: +0,0.55,74,Field-Tested,Industrial Grade
Feb 25 2022 21: +0,0.55,67,Field-Tested,Industrial Grade
Feb 25 2022 22: +0,0.55,120,Field-Tested,Industrial Grade
Feb 25 2022 23: +0,0.54,74,Field-Tested,Industrial Grade
Feb 26 2022 00: +0,0.54,36,Field-Tested,Industrial Grade
Feb 26 2022 01: +0,0.535,38,Field-Tested,Industrial Grade
Feb 26 2022 02: +0,0.53,25,Field-Tested,Industrial Grade
Feb 26 2022 03: +0,0.53,22,Field-Tested,Industrial Grade
Feb 26 2022 04: +0,0.53,19,Field-Tested,Industrial Grade
Feb 26 2022 05: +0,0.535,32,Field-Tested,Industrial Grade
Feb 26 2022 06: +0,0.545,28,Field-Tested,Industrial Grade
Feb 26 2022 07: +0,0.535,30,Field-Tested,Industrial Grade
Feb 26 2022 08: +0,0.53,41,Field-Tested,Industrial Grade
Feb 26 2022 09: +0,0.825,145,Field-Tested,Industrial Grade
Feb 26 2022 10: +0,0.551,69,Field-Tested,Industrial Grade
Feb 26 2022 11: +0,0.554,116,Field-Tested,Industrial Grade
Feb 26 2022 12: +0,0.54,117,Field-Tested,Industrial Grade
Feb 26 2022 13: +0,0.564,78,Field-Tested,Industrial Grade
Feb 26 2022 14: +0,0.564,122,Field-Tested,Industrial Grade
Feb 26 2022 15: +0,0.564,65,Field-Tested,Industrial Grade
Feb 26 2022 16: +0,0.55,95,Field-Tested,Industrial Grade
Feb 26 2022 17: +0,0.55,64,Field-Tested,Industrial Grade
Feb 26 2022 18: +0,0.538,85,Field-Tested,Industrial Grade
Feb 26 2022 19: +0,0.54,77,Field-Tested,Industrial Grade
Feb 26 2022 20: +0,0.546,76,Field-Tested,Industrial Grade
Feb 26 2022 21: +0,0.53,72,Field-Tested,Industrial Grade
Feb 26 2022 22: +0,0.535,79,Field-Tested,Industrial Grade
Feb 26 2022 23: +0,0.539,62,Field-Tested,Industrial Grade
Feb 27 2022 00: +0,0.538,43,Field-Tested,Industrial Grade
Feb 27 2022 01: +0,0.536,37,Field-Tested,Industrial Grade
Feb 27 2022 02: +0,0.54,56,Field-Tested,Industrial Grade
Feb 27 2022 03: +0,0.545,36,Field-Tested,Industrial Grade
Feb 27 2022 04: +0,0.538,25,Field-Tested,Industrial Grade
Feb 27 2022 05: +0,0.53,29,Field-Tested,Industrial Grade
Feb 27 2022 06: +0,0.545,107,Field-Tested,Industrial Grade
Feb 27 2022 07: +0,0.53,31,Field-Tested,Industrial Grade
Feb 27 2022 08: +0,0.53,39,Field-Tested,Industrial Grade
Feb 27 2022 09: +0,0.53,79,Field-Tested,Industrial Grade
Feb 27 2022 10: +0,0.55,91,Field-Tested,Industrial Grade
Feb 27 2022 11: +0,0.562,97,Field-Tested,Industrial Grade
Feb 27 2022 12: +0,0.568,127,Field-Tested,Industrial Grade
Feb 27 2022 13: +0,0.54,150,Field-Tested,Industrial Grade
Feb 27 2022 14: +0,0.562,108,Field-Tested,Industrial Grade
Feb 27 2022 15: +0,0.551,72,Field-Tested,Industrial Grade
Feb 27 2022 16: +0,0.562,91,Field-Tested,Industrial Grade
Feb 27 2022 17: +0,0.562,78,Field-Tested,Industrial Grade
Feb 27 2022 18: +0,0.563,93,Field-Tested,Industrial Grade
Feb 27 2022 19: +0,0.562,82,Field-Tested,Industrial Grade
Feb 27 2022 20: +0,0.575,145,Field-Tested,Industrial Grade
Feb 27 2022 21: +0,0.561,85,Field-Tested,Industrial Grade
Feb 27 2022 22: +0,0.557,79,Field-Tested,Industrial Grade
Feb 27 2022 23: +0,0.55,55,Field-Tested,Industrial Grade
Feb 28 2022 00: +0,0.545,49,Field-Tested,Industrial Grade
Feb 28 2022 01: +0,0.545,38,Field-Tested,Industrial Grade
Feb 28 2022 02: +0,0.545,23,Field-Tested,Industrial Grade
Feb 28 2022 03: +0,0.532,26,Field-Tested,Industrial Grade
Feb 28 2022 04: +0,0.536,16,Field-Tested,Industrial Grade
Feb 28 2022 05: +0,0.544,20,Field-Tested,Industrial Grade
Feb 28 2022 06: +0,0.557,69,Field-Tested,Industrial Grade
Feb 28 2022 07: +0,0.691,156,Field-Tested,Industrial Grade
Feb 28 2022 08: +0,0.552,33,Field-Tested,Industrial Grade
Feb 28 2022 09: +0,0.55,33,Field-Tested,Industrial Grade
Feb 28 2022 10: +0,0.55,58,Field-Tested,Industrial Grade
Feb 28 2022 11: +0,0.546,75,Field-Tested,Industrial Grade
Feb 28 2022 12: +0,0.544,106,Field-Tested,Industrial Grade
Feb 28 2022 13: +0,0.552,68,Field-Tested,Industrial Grade
Feb 28 2022 14: +0,0.59,466,Field-Tested,Industrial Grade
Feb 28 2022 15: +0,0.705,1384,Field-Tested,Industrial Grade
Feb 28 2022 16: +0,0.72,482,Field-Tested,Industrial Grade
Feb 28 2022 17: +0,0.89,2064,Field-Tested,Industrial Grade
Feb 28 2022 18: +0,1.1,868,Field-Tested,Industrial Grade
Feb 28 2022 19: +0,0.882,630,Field-Tested,Industrial Grade
Feb 28 2022 20: +0,0.84,598,Field-Tested,Industrial Grade
Feb 28 2022 21: +0,0.963,390,Field-Tested,Industrial Grade
Feb 28 2022 22: +0,0.91,242,Field-Tested,Industrial Grade
Feb 28 2022 23: +0,0.877,196,Field-Tested,Industrial Grade
Mar 01 2022 00: +0,1.03,412,Field-Tested,Industrial Grade
Mar 01 2022 01: +0,1.182,355,Field-Tested,Industrial Grade
Mar 01 2022 02: +0,1.136,298,Field-Tested,Industrial Grade
Mar 01 2022 03: +0,1.084,381,Field-Tested,Industrial Grade
Mar 01 2022 04: +0,1.106,219,Field-Tested,Industrial Grade
Mar 01 2022 05: +0,1.137,325,Field-Tested,Industrial Grade
Mar 01 2022 06: +0,1.277,280,Field-Tested,Industrial Grade
Mar 01 2022 07: +0,1.208,235,Field-Tested,Industrial Grade
Mar 01 2022 08: +0,1.12,287,Field-Tested,Industrial Grade
Mar 01 2022 09: +0,1.093,280,Field-Tested,Industrial Grade
Mar 01 2022 10: +0,1.115,321,Field-Tested,Industrial Grade
Mar 01 2022 11: +0,1.15,354,Field-Tested,Industrial Grade
Mar 01 2022 12: +0,1.133,427,Field-Tested,Industrial Grade
Mar 01 2022 13: +0,1.148,317,Field-Tested,Industrial Grade
Mar 01 2022 14: +0,1.131,291,Field-Tested,Industrial Grade
Mar 01 2022 15: +0,1.11,234,Field-Tested,Industrial Grade
Mar 01 2022 16: +0,1.115,319,Field-Tested,Industrial Grade
Mar 01 2022 17: +0,1.122,281,Field-Tested,Industrial Grade
Mar 01 2022 18: +0,1.234,386,Field-Tested,Industrial Grade
Mar 01 2022 19: +0,1.256,428,Field-Tested,Industrial Grade
Mar 01 2022 20: +0,1.29,244,Field-Tested,Industrial Grade
Mar 01 2022 21: +0,1.133,133,Field-Tested,Industrial Grade
Mar 01 2022 22: +0,1.1,124,Field-Tested,Industrial Grade
Mar 01 2022 23: +0,1.106,72,Field-Tested,Industrial Grade
Mar 02 2022 00: +0,1.115,75,Field-Tested,Industrial Grade
